71,7,GG-01-EO-TVP-0001,000038-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),TELEVISOR,PANTALLA PLANA,"PANTALLA PLANA 42""",TV PANTALLA PLANA DE 42," MARCA PRIMA COLOR NEGRO CON VINO, COD DE REF: GRTV18051001",PRIMA,NO SE PUEDE VISUALIZAR,NO SE PUEDE VISUALIZAR,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,590.88,0,,2_bien_71.JPG,0,28-MAR-12,,,,,,,,,,,,,no,0
72,7,DS-01-EC-CPU-0001,000039-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,INTEL CORE I3 INSIDE,CPU COLOR NEGRO,QUASAD COMPUTER,QUASAD,SIN MODELO,X20-21584,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,575.44,0,SIN DIMENSIONES,2_bien_72.JPG,0,13-JUN-16,,,,,,,,,,,,,no,0
73,7,DS-01-EC-MON-0001,000040-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA LED,"PANTALLA PLANA 19.5""",MONITOR COLOR NEGRO,LG,LG,20M35,407NDWE4A617,NEGRO,REGULAR,PLASTICO,ADMINSTRACION,,0.00,0,,2_bien_73.JPG,0,,,,,,,,,,,,,,no,0
74,7,DS-01-EC-SVD-0002,000041-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),SERVIDORES,500 GB,500GB ,SERVIDORES, COLOR PLATEADO,SATA,653103,2M25421JXM,NEGRO,REGULAR,PLASTICO,ADMINISTRACION,,"4.636,00",0,SIN DIMENSIONES,2_bien_74.JPG,0,08-ENE-16,,,,,,,,,,,,,no,0
75,7,DS-01-EC-SVD-0001,000042-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),SERVIDORES,250GB,250 GB,SERVIDORES, COLOR PLATEADO,SATA,NO SE PUEDE VISUALIZAR,2M223701KR,NEGRO,REGULAR,PLASTICO,ADMINSTRACION,,"1.853,60",0,,2_bien_75.JPG,0,15-NOV-12,,,,,,,,,,,,,no,0
76,7,DS-01-EO-CTA-0002,000043-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),SWITCH DE REDES,8 ENTRADAS,8 PUERTOS Y UNA ENTRADA USB,CENTRALES TELEFONICAS ANALOGICO COLOR NEGRO,GRANDSTREAM INFORMACION DEL CODIGO ANTERIOR NO CONCUERDA CON EL BIEN EN FISICO,GRANDSTREAM,UCM-6104,21AWLS8G60969D81,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,782.00,0,SIN DIMENSIONES,2_bien_76.JPG,0,01-MAY-17,,,,,,,,,,,,,no,0
78,7,DS-01-EC-APL-0001,000045-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),AMPLIFICADOR,REDES,3 ENTRADAS,AMPLIFICADOR MARCA LABOTCN COLOR NEGRO,LABOTCN,LABOTECN,PA 450,GS200904ZG002174,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_78.JPG,0,,,,,,,,,,,,,,no,0
79,7,DS-01-EC-ROU-0001,000046-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),ROUTER,6 PUERTOS,6 PUERTOS,ROUTER,TP-LINK,TP-LINK,TL-ER6020,14CC209472D6,NEGRO,REGULAR,PLASTICO,ADMINSTRACION,,155.00,0,,2_bien_79.JPG,0,11-NOV-16,,,,,,,,,,,,,no,0
80,7,DS-01-EC-CCC-0001,000047-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),SWITCH DE REDES,CIRCUITO DE CAMARA,ENTRADA PARA 16 CAMARAS,CIRCUITO CERRADO DE CÁMARAS,HIKVISION,HIKVISION,DS7216GHI-F2,634697644,NEGRO,REGULAR,PLASTICO,ADMINSTRACION,,700.00,0,,2_bien_80.JPG,0,02-FEB-17,,,,,,,,,,,,,no,0
81,7,DS-01-EC-REG-0002,000048-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,4 TOMAS,4 TOMAS Y 2 PUERTOS,REGULADOR COLOR NEGRO,FORZA,FORZA,NT-761,221308302709,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,128.00,0,,2_bien_81.JPG,0,07-ENE-14,,,,,,,,,,,,,no,0
82,7,DS-01-EC-STM-0001,000049-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),SISTEMA DE MONITOREO,16 CAMRAS,16 ENTRADAS PARA CAMARA,SISTEMA DE MONITOREO,DAHUA,ALHUA,DVR3116,5181210797715,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_82.JPG,0,,,,,,,,,,,,,,no,0
83,7,DS-01-EC-PWC-0001,000050-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),POWER CENTER,8 SWITCH,8 SWITCHER,POWER CENTER,GEXX,GXXL,GEE800,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_83.JPG,0,,,,,,,,,,,,,,no,0
84,7,DS-01-EC-STR-0001,000051-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),SWITCH DE REDES,24,24 PUERTOS,SUITCH DE REDES COLOR NEGRO,UL,ROHC,TEG-F24DG,C21205S200310,NEGRO,REGULAR,PLASTICO,ADMINSTRACION,,0.00,0,,2_bien_84.JPG,0,,,,,,,,,,,,,,no,0
85,7,DS-01-EO-CTA-0001,000052-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),CENTRAL TELEFÓNICA,12 ENTRADAS,EN LA PARED,CENTRAL TELEFONICA ANALOGICA COLOR BLANCO,PANASONIC,PANASONIC,KX-TS824,SIN SERIE,BLANCO,REGULAR,ELECTRONICO,ADMINSTRACION,," 1.560,00 ",0,,2_bien_85.JPG,0,01/05/2017,,,,,,,,,,,,,no,0
86,7,DS-01-MO-VMS-0001,000053-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ANAQUEL,VITRINA,VERTICAL 5 SERVICIOS,VITRINA,MADERA  5 COMPARTIMIENTOS P/SERVIDORES COLOR ABANO,SIN MARCA,SIN MODELO,SIN SERIE,AMARILLO,BUENO,MADERA,ADMINSTRACION,,0.00,0,L 80CM- AN 55CM- AL ,2_bien_86.JPG,0,,,,,,,,,,,,,,no,0
87,7,GG-01-EO-ARC-0001,000054-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),AIRE ACONDICIONADO,2 FUNCIONES,UNA SALIDAD DE AIRE,AIRE CONDICIONADO,INDURAMA COLOR BLANCO,INDURAMA,ASI-24LP,800534511100,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,590.88,0,SIN DIMENSIONES,2_bien_87.JPG,0,28-MAR-12,,,,,,,,,,,,,no,0
88,7,GG-01-EO-CAV-0002,000055-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),FLASH DE CAMARA,CAMARA REDONDA,EN FORMA DE DOMO,CAMARA DE VIDEO PROFESIONAL FOTOGRAFICA,NIKON FLASG,HIKVISION,NO SE PUEDE VISUALIZAR,NO SE PUEDE VISUALIZAR,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_88.JPG,0,,,,,,,,,,,,,,no,0
89,7,,000056-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),PANTALLA PARA PROYECTOR,SLIDE,SLIDE PEGADA A LA PARED,SIN CODIGO ANTERIOR,SIN CODIGO ANTERIOR,VEGA,SIN MODELO,SIN SERIE,BLANCO,BUENO,METAL,ADMINSTRACION,,0.00,0,,2_bien_89.JPG,0,,,,,,,,,,,,,,no,0
90,7,GG-01-EO-DEM-0001,000422-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),DETECTOR DE MOVIMIENTO,DETECTOR DE HUMO,RECTANGULAR CON SENSOR,DETECTOR DE MOVIMIENTO,COLOR BLANCO SERIE CRCS18051001,ROKONET,SIN MODELO,SIN SERIE,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_90.JPG,0,,,,,,,,,,,,,,no,0
91,7,DS-01-EC-TEC-0001,000423-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,FUNCIONAL,FUNCIONAL,TECLADO COLOR NEGRO,GENIUS,GENIUS,GK-150002,UD1612635764,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_91.JPG,0,,,,,,,,,,,,,,no,0
92,7,,000424-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,INHALAMBRICO,SCROLL ,SIN INFORMACION,SIN CODIGO ANTERIOR,GENIUS,GM-100021/T,373003702475,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_92.JPG,0,,,,,,,,,,,,,,no,0
93,7,DS-01-EC-MOU-0001,000425-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,GENIUS,GENIUS,GM-120014,X4E87619302794,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_93.JPG,0,,,,,,,,,,,,,,no,0
94,7,,000426-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CONSOLA,DE VIDEO,CONSOLA DE VIDEO CON MEMORIA USB,SIN INFORMACION,SIN CODIGO ANTERIOR,TRENDNET,TK-409K,UN15044091323,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_94.JPG,0,,,,,,,,,,,,,,no,0
95,7,DS-01-EC-ROU-0002,000427-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),ROUTER,WIRLESS,3 ANTENAS,WIRELESS LITE ACCESS POINT,TP-LINK,TP-LINK,TL-WA901ND,2165087000032,NEGRO,REGULAR,PLASTICO,ADMINSTRACION,,78.00,0,,2_bien_95.JPG,0,11-NOV-16,,,,,,,,,,,,,no,0
96,7,DS-01-EC-STM-0002,000057-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),BANCO EXTERNO DE BATERÍAS PARA UPS,UPS,10 TOMAS,SIN INFORMACION,SIN CODIGO ANTERIOR,APS,PRO 1500,4B1607P21098,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,306.14,0,,2_bien_96.JPG,0,20-jun-16,,,,,,,,,,,,,no,0
97,7,GG-01-EO-DEH-0001,000428-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),DETECTOR DE HUMO,REDON,REDONDO,DETECTORES DE HUMO,COLOR BLANCO,SIN MARCA,SIN MODELO,SIN SERIE,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_97.JPG,0,,,,,,,,,,,,,,no,0
98,7,,000058-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,120V,6 TOMAS,SIN INFORMACION COD REF GRRVC180601,SIN CODIGO ANTERIOR,SPEDDMIND,SIN MODELO,101115-12004877,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_98.JPG,0,,,,,,,,,,,,,,no,0
99,8,CAP-01-EC-CPU-0001,000059-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU,LG MARCA DEL LECTRO DVD,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_99.JPG,0,,,,,,,,,,,,,,no,0
100,8,CAP-01-EC-MON-0001,000060-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA LED,"PANTALLA PLANA 18.5""",MONITOR,"AOC, NO SE VISUALIZA NUMERO DE SERIE",AOC,E962V,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,128.00,0,,2_bien_100.JPG,0,12-JUN-14,,,,,,,,,,,,,no,0
101,8,CAP-01-EC-IMP-0001,000061-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,MATRICIAL,MATRCIAL A CINTA,IMPRESORA,EPSON FX-890,EPSON,LX-300+II,G8DY493438,BLANCO,REGULAR,ELECTRONICO,ADMINSTRACION,,280.00,0,,2_bien_101.JPG,0,25-ENE-12,,,,,,,,,,,,,no,0
102,8,CAP-01-EC-IMP-0005,000062-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,MULTIFUNCION,5 BANDEJAS,IMPRESORA MULTIFUNCION,RICOH,RICOH,MP 201SPF,W3018802033,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,896.00,0,,2_bien_102.JPG,0,02-ABR-15,,,,,,,,,,,,,no,0
103,8,CAP-01-MO-ESM-0001,000063-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ESCRITORIO,ESTACION DE TRABAJO,EN L 3 SERVICIOS CON PORTA TECLADO,ESCRITORIO L ,"TIPO MADERA, CON LAS CHAPAS DAÑADAS",SIN MARCA,SIN MODELO,SIN SERIE,CAFE,REGULAR,METAL,ADMINSTRACION,,0.00,0,"L 240CM- AN 65, AL ",2_bien_103.JPG,0,,,,,,,,,,,,,,no,0
104,8,CAP-01-MO-ARC-0002,000064-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,METAL,VERTICAL 4 SERVICIOS,ARCHIVADOR DE 3 CAJONES,COLOR NEGRO CON VERDE,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,METAL,ADMINSTRACION,,130.00,0,L 47CM- AN 66CM- AL ,2_bien_104.JPG,0,21-JUN-17,,,,,,,,,,,,,no,0
105,8,CAP-01-MO-ARC-0005,000065-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,METAL,VERTICAL 3 SERVICIOS,ARCHIVADOR DE 4 CAJONES,COLOR NEGRO. CON SERVICIOS VERDES,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,39.20,0,L 47CM- AN 65CM- AL ,2_bien_105.JPG,0,23-OCT-13,,,,,,,,,,,,,no,0
106,8,CAP-01-EO-CTM-0001,000066-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),CONTADOR DE MONEDA,CONTADOR DE MONEDAS,DIGITAL CON PANTALLA ,CONTADOR DE MONEDA,SIN OBSERVACION,BANKING TECH,EB-1500,515111978,PLOMO,REGULAR,PLASTICO,ADMINSTRACION,,728.00,0,,2_bien_106.JPG,0,20-ABR-12,,,,,,,,,,,,,no,0
107,8,CAP-01-EO-CTB-0001,000067-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),CONTADOR DE BILLETE,CONTADOR DE BILLETES,DIGITAL,CONTADOR DE BILLETE,E-BANKING TECH,BANKING TECH,TC-200,2K101906,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,1.750,0,,2_bien_107.JPG,0,12-SEP-17,,,,,,,,,,,,,no,0
108,8,CAP-01-MO-ESC-0001,000068-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ESCRITORIO,ESCRITORIO,1 SERVICIO CON PORTA TECLADO Y 1 SERVICIO,ESCRITORIO,"COLOR PLOMO, SERVICIO DAÑADO",SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,METAL,ADMINSTRACION,,0.00,0,L 100CM- AN 60CM- AL,2_bien_108.JPG,0,,,,,,,,,,,,,,no,0
109,8,CAP-01-MO-PZA-0001,000069-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),PIZARRA ACRÍLICA,ACRILICA,DE PARED,PIZARRA ACRILICA,COLOR  BLANCO,SIN MARCA,SIN MODELO,SIN SERIE,BLANCO,BUENO,MADERA,ADMINSTRACION,,0.00,0,L 120CM- AL 80CM,2_bien_109.JPG,0,,,,,,,,,,,,,,no,0
110,8,CAP-01-MO-SIG-0001,000070-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),SILLA,GIRATORIA,SIN APOYA BRAZOS FORRADA DE CORROSIL,SILLA GIRATORIA,"COLOR NEGRO, EL ESPALDAR CON DESGASTE",SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,METAL,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_110.JPG,0,,,,,,,,,,,,,,no,0
111,8,CAP-01-EC-REG-0001,000071-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,REGULADOR,8 TOMAS,REGULADOR,CDP,FORZA,FVR-1211B,17019862145,PLOMO,REGULAR,PLASTICO,ADMINSTRACION,,0.00,0,,2_bien_111.JPG,0,,,,,,,,,,,,,,no,0
112,8,,000429-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,INHALAMBRICO,MULTIFUNCION,COD DE REF. CNT 1806050503,SIN CODIGO ANTERIOR,GENIUS,GK-140001/K,XP16S4604656,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_112.JPG,0,,,,,,,,,,,,,,no,0
113,8,,000430-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,INHALAMBRICO,SCROLL ,COD DE REF. CNMS1806050509,SIN CODIGO ANTERIOR,GENIUS,GK-140001/M,XP16S4604656,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_113.JPG,0,,,,,,,,,,,,,,no,0
114,8,CAP-01-EC-TEC-0001,000431-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,INHALAMBRICO,MULTIFUNCION,TECLADO,MICROSOFT WIRELESS KEYBOARD 850,MICROSOFT,WUG1008/KGR1008,908612733103,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_114.JPG,0,,,,,,,,,,,,,,no,0
115,8,CAP-01-EC-MOU-0001,000432-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,INHALAMBRICO,SCROLL ,MOUSE WIRELESS MOUSE 1000,MICROSOFT,MICROSOFT,1454,307512733103,NEGRO,BUENO,PLASTICO,ADMINSTRACION,,0.00,0,,2_bien_115.JPG,0,,,,,,,,,,,,,,no,0
116,8,CAP-01-EC-CPU-0009,000072-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU,"LG, MARCA DEL DVD",SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_116.JPG,0,,,,,,,,,,,,,,no,0
117,8,CAP-01-EC-MON-0009,000073-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PLANO / LCD,"PANTALLA PLANA 19""",MONITOR,LG,LG,20M35,501NDRF7B638,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,185.00,0,,2_bien_117.JPG,0,03-FEB-16,,,,,,,,,,,,,no,0
118,8,CAP-01-MO-SIG-0005,000074-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),SILLA,GIRATORIA,SIN APOYA BRAZOS FORRADA DE CORROSIL,SILLA GIRATORIA,COLOR NEGRO,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,METAL,ADMINSTRACION,,0.00,0,,2_bien_118.JPG,0,,,,,,,,,,,,,,no,0
119,8,CAP-01-EC-TEC-0009,000433-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,ALHAMBRICO,FUNCIONAL,TECLADO,GENIUS,GENIUS,GK-100011,XP1625814477,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_119.JPG,0,,,,,,,,,,,,,,no,0
120,8,CAP-01-EC-MOU-0009,000434-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,GENIUS,GENIUS,GM-120014,X5H91452707192,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_120.JPG,0,,,,,,,,,,,,,,no,0
121,8,,000435-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),PARLANTES,DOS BOCINAS,DOS BOCINAS,SIN DATOS,SIN CODIGO ANTERIOR,KLIP EXTREME,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_121.JPG,0,,,,,,,,,,,,,,no,0
122,8,CAP-01-EC-CPU-0008,000075-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU,SUPER POWER LG,SUPER POWER,SIN,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_122.JPG,0,,,,,,,,,,,,,,no,0
123,8,CAP-01-EC-MON-0008,000076-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA LED,"PANTALLA PLANA 19.5""",MONITOR,SAMSUNG,SAMSUNG,S20D300,ZZDVH4LH702275E,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,122.80,0,SIN DIMENSIONES,2_bien_123.JPG,0,16-AGO-16,,,,,,,,,,,,,no,0
124,8,CAP-01-EC-IMP-0004,000077-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,MATRICIAL,MATRCIAL A CINTA,IMPRESORA,EPSON  LX- 300 +II,EPSON,LX-300+II,E8BY134851,PLOMO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_124.JPG,0,,,,,,,,,,,,,,no,0
125,8,CAP-01-MO-SIG-0002,000078-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),SILLA,GIRATORIA,SIN APOYA BRAZOS FORRADA DE CORROSIL,SILLA GIRATORIA,"COLOR NEGRO, PARTE TRASERA CON DESGASTE",SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,METAL,ADMINSTRACION,,0.00,0,,2_bien_125.JPG,0,,,,,,,,,,,,,,no,0
126,8,CAP-01-EC-TEC-0008,000436-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,ALHAMBRICO,FUNCIONAL,TECLADO,GENIUS,GENIUS,GK-100011,XP161S841020,PLOMO,REGULAR,PLASTICO,ADMINSTRACION,,0.00,0,,2_bien_126.JPG,0,,,,,,,,,,,,,,no,0
127,8,CAP-01-EC-MOU-0008,000437-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,GENIUS,GENIUS,GM-150011,XP16S9412309,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_127.JPG,0,,,,,,,,,,,,,,no,0
128,8,CAP-01-EC-CPU-0007,000079-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CPU ,INTEL PENTIUM INSIDE,"CPU, COD REF UCP1806050509",VANTEC,VANTEC,SIN MODELO,P664K-K3B4J,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,695.00,0,,2_bien_128.JPG,0,10-MAY-17,,,,,,,,,,,,,no,0
129,8,CAP-01-EC-MON-0007,000080-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA LED,"PANTALLA PLANA 19""",MONITOR,LG,LG,20M38H,701NTAB3T752,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,135.00,0,,2_bien_129.JPG,0,10-MAY-17,,,,,,,,,,,,,no,0
130,8,CAP-01-EC-TEC-0007,000438-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,ALHAMBRICO,FUNCIONAL,TECLADO,GENIUS,GENIUS,GK-100012-K,MV14JW100636,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_130.JPG,0,,,,,,,,,,,,,,no,0
131,8,CAP-01-EC-MOU-0007,000439-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,GENIUS,GENIUS,DX-110,X6B92169804245,NEGRO,MALO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_131.JPG,0,,,,,,,,,,,,,,no,0
132,8,CAP-01-MO-MSD-0003,000081-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),MESA,MODULAR,3 DIVISIONES,MESA DE TRES DIVISIONES,COLOR CREMA,SIN MARCA,SIN MODELO,SIN SERIE,BEIGE,BUENO,MADERA,ADMINSTRACION,,0.00,0,L 240CM- AN 50CM- AL,2_bien_132.JPG,0,,,,,,,,,,,,,,no,0
133,8,CAP-01-EC-REG-0008,000082-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,REGULADOR,8 TOMAS,REGULADOR,FORZA,FORZA,FVR-1211B,NO SE PUEDE VISUALIZAR,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_133.JPG,0,,,,,,,,,,,,,,no,0
134,8,CAP-01-EC-REG-0007,000083-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,REGULADOR,6 TOMAS,REGULADOR,FORZA MARCA ANTERIOR,SPEED MEAN,NO SE PUEDE VISUALIZAR,NO SE PUEDE VISUALIZAR,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_134.JPG,0,,,,,,,,,,,,,,no,0
135,8,CAP-01-EC-CPU-0006,000084-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,"CPU, ",SUPER POWER LG,SUPER POWER,SIN MODELO,SIN SERIE,NEGRO,REGULAR,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_135.JPG,0,,,,,,,,,,,,,,no,0
